Time,X,Y,Z,Mach,Temp
270.06,0,-0.040315,0.99919,3.0839,216.69
270.56,0,-0.041526,0.99914,3.0914,216.69
271.06,0,-0.042714,0.99909,3.099,216.69
271.56,0,-0.043877,0.99904,3.1065,216.69
272.06,0,-0.039709,0.99921,3.1134,216.69
272.56,0,-0.040838,0.99917,3.1209,216.69
273.06,0,-0.041944,0.99912,3.1284,216.69
273.56,0,-0.043025,0.99907,3.136,216.69
274.06,0,-0.044083,0.99903,3.1435,216.69
274.56,0,-0.03973,0.99921,3.1503,216.69
275.06,0,-0.040755,0.99917,3.1578,216.69
275.56,0,-0.041756,0.99913,3.1654,216.69
276.06,0,-0.042735,0.99909,3.1729,216.69
276.56,0,-0.04369,0.99905,3.1804,216.69
277.06,0,-0.039154,0.99923,3.1872,216.69
277.56,0,-0.040078,0.9992,3.1947,216.69
278.06,0,-0.040979,0.99916,3.2022,216.69
278.56,0,-0.041857,0.99912,3.2098,216.69
279.06,0,-0.042712,0.99909,3.2173,216.69
279.56,0,-0.043544,0.99905,3.2248,216.69
280.06,0,-0.044353,0.99902,3.2323,216.69
280.56,0,-0.039557,0.99922,3.2391,216.69
281.06,0,-0.040336,0.99919,3.2466,216.69
281.56,0,-0.041093,0.99916,3.2541,216.69
282.06,0,-0.041827,0.99912,3.2616,216.69
282.56,0,-0.042539,0.99909,3.2691,216.69
283.06,0,-0.043229,0.99907,3.2766,216.69
283.56,0,-0.043897,0.99904,3.2841,216.69
284.06,0,-0.038845,0.99925,3.2908,216.69
284.56,0,-0.039483,0.99922,3.2983,216.69
285.06,0,-0.0401,0.9992,3.3058,216.69
285.56,0,-0.040697,0.99917,3.3133,216.69
286.06,0,-0.041272,0.99915,3.3208,216.69
286.56,0,-0.041825,0.99912,3.3283,216.69
287.06,0,-0.042357,0.9991,3.3358,216.69
287.56,0,-0.042867,0.99908,3.3433,216.69
288.06,0,-0.043355,0.99906,3.3508,216.69
288.56,0,-0.043822,0.99904,3.3582,216.69
289.06,0,-0.038402,0.99926,3.3649,216.69
289.56,0,-0.038842,0.99925,3.3724,216.69
290.06,0,-0.039261,0.99923,3.3798,216.69
290.56,0,-0.039661,0.99921,3.3873,216.69
291.06,0,-0.04004,0.9992,3.3948,216.69
291.56,0,-0.040399,0.99918,3.4023,216.69
292.06,0,-0.040737,0.99917,3.4097,216.69
292.56,0,-0.041055,0.99916,3.4172,216.69
293.06,0,-0.041353,0.99914,3.4247,216.69
293.56,0,-0.04163,0.99913,3.4322,216.69
294.06,0,-0.041887,0.99912,3.4396,216.69
294.56,0,-0.042123,0.99911,3.4471,216.69
295.06,0,-0.042339,0.9991,3.4545,216.69
295.56,0,-0.042535,0.99909,3.462,216.69
296.06,0,-0.04271,0.99909,3.4695,216.69
296.56,0,-0.042864,0.99908,3.4769,216.69
297.06,0,-0.042998,0.99908,3.4844,216.69
297.56,0,-0.043111,0.99907,3.4918,216.69
298.06,0,-0.043204,0.99907,3.4993,216.69
298.56,0,-0.043277,0.99906,3.5067,216.69
299.06,0,-0.043329,0.99906,3.5142,216.69
299.56,0,-0.043361,0.99906,3.5216,216.69
300.06,0,-0.043373,0.99906,3.5291,216.69
300.56,0,-0.043364,0.99906,3.5365,216.69
301.06,0,-0.043335,0.99906,3.5439,216.69
301.56,0,-0.043287,0.99906,3.5514,216.69
302.06,0,-0.043218,0.99907,3.5588,216.69
302.56,0,-0.043129,0.99907,3.5662,216.69
303.06,0,-0.043019,0.99907,3.5737,216.69
303.56,0,-0.042891,0.99908,3.5811,216.69
304.06,0,-0.042743,0.99909,3.5885,216.69
304.56,0,-0.042575,0.99909,3.5959,216.69
305.06,0,-0.042388,0.9991,3.6034,216.69
305.56,0,-0.042181,0.99911,3.6108,216.69
306.06,0,-0.041955,0.99912,3.6182,216.69
306.56,0,-0.041711,0.99913,3.6256,216.69
307.06,0,-0.041447,0.99914,3.633,216.69
307.56,0,-0.041165,0.99915,3.6404,216.69
308.06,0,-0.040865,0.99916,3.6478,216.69
308.56,0,-0.040545,0.99918,3.6552,216.69
309.06,0,-0.17888,0.98387,3.6626,216.69
309.56,0,0.018715,0.99982,3.636,216.69
310.06,0,0.015821,0.99987,3.6432,216.69
310.56,0,0.012937,0.99992,3.6505,216.69
311.06,0,0.010064,0.99995,3.6578,216.69
311.56,0,0.0072023,0.99997,3.6651,216.69
312.07,0,0.0092688,0.99996,3.6729,216.69
312.57,0,0.0064199,0.99998,3.6802,216.69
313.07,0,0.0084798,0.99996,3.6881,216.69
313.57,0,0.010532,0.99994,3.696,216.69
314.07,0,0.0076979,0.99997,3.7033,216.69
314.57,0,0.0097402,0.99995,3.7111,216.69
315.07,0,0.0069192,0.99998,3.7185,216.69
315.57,0,0.0089536,0.99996,3.7263,216.69
316.07,0,0.0061454,0.99998,3.7336,216.69
316.57,0,0.0081717,0.99997,3.7415,216.69
317.07,0,0.01019,0.99995,3.7494,216.69
317.57,0,0.0073959,0.99997,3.7567,216.69
318.07,0,0.0094042,0.99996,3.7645,216.69
318.57,0,0.0066226,0.99998,3.7719,216.69
319.07,0,0.0086216,0.99996,3.7797,216.69
319.57,0,0.010612,0.99994,3.7876,216.69
320.07,0,0.0078437,0.99997,3.7949,216.69
320.57,0,0.0098224,0.99995,3.8028,216.69
321.07,0,0.0070663,0.99998,3.8101,216.69
321.57,0,0.0090346,0.99996,3.8179,216.69
322.07,0,0.0062902,0.99998,3.8253,216.69
322.57,0,0.0082491,0.99997,3.8331,216.69
323.07,0,0.010199,0.99995,3.841,216.69
323.57,0,0.0074676,0.99997,3.8483,216.69
324.07,0,0.0094049,0.99996,3.8562,216.69
324.57,0,0.0066848,0.99998,3.8635,216.69
325.07,0,0.0086114,0.99996,3.8714,216.69
325.57,0,0.010529,0.99994,3.8793,216.69
326.07,0,0.0078217,0.99997,3.8866,216.69
326.57,0,0.0097257,0.99995,3.8944,216.69
327.07,0,0.0070292,0.99998,3.9018,216.69
327.57,0,0.0089216,0.99996,3.9096,216.69
328.07,0,0.0062361,0.99998,3.917,216.69
328.57,0,0.0081167,0.99997,3.9248,216.69
329.07,0,0.0099881,0.99995,3.9327,216.69
329.57,0,0.0073147,0.99997,3.94,216.69
330.07,0,0.0091727,0.99996,3.9479,216.69
330.57,0,0.0065097,0.99998,3.9552,216.69
331.07,0,0.0083557,0.99997,3.9631,216.69
331.57,0,0.010192,0.99995,3.9709,216.69
332.07,0,0.0075406,0.99997,3.9783,216.69
332.57,0,0.0093629,0.99996,3.9861,216.69
333.07,0,0.0067218,0.99998,3.9935,216.69
333.57,0,0.0085313,0.99996,4.0013,216.69
334.07,0,0.01033,0.99995,4.0092,216.69
334.57,0,0.0077001,0.99997,4.0165,216.69
335.07,0,0.0094841,0.99996,4.0244,216.69
335.57,0,0.0068641,0.99998,4.0317,216.69
336.07,0,0.0086344,0.99996,4.0396,216.69
336.57,0,0.010394,0.99995,4.0475,216.69
337.07,0,0.0077849,0.99997,4.0548,216.69
337.57,0,0.0095298,0.99995,4.0627,216.69
338.07,0,0.0069302,0.99998,4.07,216.69
338.57,0,0.0086607,0.99996,4.0779,216.69
339.07,0,0.010381,0.99995,4.0857,216.69
339.57,0,0.0077914,0.99997,4.0931,216.69
340.07,0,0.0094958,0.99995,4.1009,216.69
340.57,0,0.006916,0.99998,4.1083,216.69
341.07,0,0.0086059,0.99996,4.1161,216.69
341.57,0,0.010284,0.99995,4.124,216.69
342.07,0,0.0077145,0.99997,4.1313,216.69
342.57,0,0.0093775,0.99996,4.1392,216.69
343.07,0,0.0068169,0.99998,4.1465,216.69
343.57,0,0.0084647,0.99996,4.1544,216.69
344.07,0,0.010101,0.99995,4.1623,216.69
344.57,0,0.0075506,0.99997,4.1696,216.69
345.07,0,0.0091708,0.99996,4.1775,216.69
345.57,0,0.006629,0.99998,4.1848,216.69
346.07,0,0.0082348,0.99997,4.1927,216.69
346.57,0,0.0098293,0.99995,4.2005,216.69
347.07,0,0.0072973,0.99997,4.2079,216.69
347.57,0,0.0088757,0.99996,4.2157,216.69
348.07,0,0.0063523,0.99998,4.2231,216.69
348.57,0,0.0079156,0.99997,4.2309,216.69
349.07,0,0.0094676,0.99996,4.2388,216.69
349.57,0,0.0069539,0.99998,4.2461,216.69
350.07,0,0.00849,0.99996,4.254,216.69
350.57,0,0.010014,0.99995,4.2619,216.69
351.07,0,0.0075098,0.99997,4.2692,216.69
351.57,0,0.0090175,0.99996,4.2771,216.69
352.07,0,0.0065213,0.99998,4.2844,216.69
352.57,0,0.0080132,0.99997,4.2923,216.69
353.07,0,0.009494,0.99995,4.3001,216.69
353.57,0,0.007007,0.99998,4.3075,216.69
354.07,0,0.0084714,0.99996,4.3153,216.69
354.57,0,0.0099243,0.99995,4.3232,216.69
355.07,0,0.0074463,0.99997,4.3305,216.69
355.57,0,0.0088819,0.99996,4.3384,216.69
356.07,0,0.0064118,0.99998,4.3457,216.69
356.57,0,0.007831,0.99997,4.3536,216.69
357.07,0,0.009239,0.99996,4.3614,216.69
357.57,0,0.0067779,0.99998,4.3688,216.69
358.07,0,0.0081695,0.99997,4.3766,216.69
358.57,0,0.0095497,0.99995,4.3845,216.69
359.07,0,0.0070972,0.99997,4.3919,216.69
359.57,0,0.0084597,0.99996,4.3997,216.69
360.08,0,0.009811,0.99995,4.4076,216.69
360.58,0,0.007367,0.99997,4.4149,216.69
361.08,0,0.0087001,0.99996,4.4228,216.69
361.58,0,0.010022,0.99995,4.4306,216.69
362.08,0,0.0075865,0.99997,4.438,216.69
362.58,0,0.0088905,0.99996,4.4458,216.69
363.08,0,0.0064624,0.99998,4.4532,216.69
363.58,0,0.007749,0.99997,4.461,216.69
364.08,0,0.0090247,0.99996,4.4689,216.69
364.58,0,0.006605,0.99998,4.4762,216.69
365.08,0,0.0078634,0.99997,4.4841,216.69
365.58,0,0.0091103,0.99996,4.4919,216.69
366.08,0,0.0066988,0.99998,4.4993,216.69
366.58,0,0.0079286,0.99997,4.5071,216.69
367.08,0,0.0091471,0.99996,4.515,216.69
367.58,0,0.0067437,0.99998,4.5223,216.69
368.08,0,0.0079443,0.99997,4.5302,216.69
368.58,0,0.0091338,0.99996,4.538,216.69
369.08,0,0.0067386,0.99998,4.5454,216.69
369.58,0,0.0079105,0.99997,4.5532,216.69
370.08,0,0.0090711,0.99996,4.5611,216.69
370.58,0,0.0066839,0.99998,4.5684,216.69
371.08,0,0.0078274,0.99997,4.5763,216.69
371.58,0,0.0089597,0.99996,4.5841,216.69
372.08,0,0.0065804,0.99998,4.5915,216.69
372.58,0,0.0076947,0.99997,4.5993,216.69
373.08,0,0.0087981,0.99996,4.6071,216.69
373.58,0,0.0064268,0.99998,4.6145,216.69
374.08,0,0.0075125,0.99997,4.6223,216.69
374.58,0,0.0085875,0.99996,4.6302,216.69
375.08,0,0.009651,0.99995,4.638,216.69
375.58,0,0.0072883,0.99997,4.6454,216.69
376.08,0,0.0083329,0.99997,4.6532,216.69
376.58,0,0.0093663,0.99996,4.661,216.69
377.08,0,0.0070112,0.99998,4.6684,216.69
377.58,0,0.0080265,0.99997,4.6762,216.69
378.08,0,0.0090301,0.99996,4.6841,216.69
378.58,0,0.0066826,0.99998,4.6914,216.69
379.08,0,0.0076685,0.99997,4.6993,216.69
379.58,0,0.0086432,0.99996,4.7071,216.69
380.08,0,0.009607,0.99995,4.7149,216.69
380.58,0,0.0072679,0.99997,4.7223,216.69
381.08,0,0.0082129,0.99997,4.7301,216.69
381.58,0,0.0091463,0.99996,4.7379,216.69
382.08,0,0.0068146,0.99998,4.7453,216.69
382.58,0,0.0077301,0.99997,4.7531,216.69
383.08,0,0.0086349,0.99996,4.761,216.69
383.58,0,0.0095284,0.99995,4.7688,216.69
384.08,0,0.007205,0.99997,4.7762,216.69
384.58,0,0.0080796,0.99997,4.784,216.69
385.08,0,0.008943,0.99996,4.7918,216.69
385.58,0,0.006627,0.99998,4.7992,216.69
386.08,0,0.0074728,0.99997,4.807,216.69
386.58,0,0.0083077,0.99997,4.8148,216.69
387.08,0,0.0091314,0.99996,4.8226,216.69
387.58,0,0.0068236,0.99998,4.83,216.69
388.08,0,0.0076292,0.99997,4.8378,216.69
388.58,0,0.0084245,0.99996,4.8456,216.69
389.08,0,0.0092082,0.99996,4.8535,216.69
389.58,0,0.0069086,0.99998,4.8608,216.69
390.08,0,0.0076743,0.99997,4.8686,216.69
390.58,0,0.0084293,0.99996,4.8765,216.69
391.08,0,0.0091732,0.99996,4.8843,216.69
391.58,0,0.0068818,0.99998,4.8917,216.69
392.08,0,0.0076074,0.99997,4.8995,216.69
392.58,0,0.0083226,0.99997,4.9073,216.69
393.08,0,0.0090267,0.99996,4.9151,216.69
393.58,0,0.0067434,0.99998,4.9225,216.69
394.08,0,0.0074295,0.99997,4.9303,216.69
394.58,0,0.0081051,0.99997,4.9381,216.69
395.08,0,0.00877,0.99996,4.9459,216.69
395.58,0,0.006495,0.99998,4.9533,216.69
396.08,0,0.0071424,0.99997,4.9611,216.69
396.58,0,0.0077794,0.99997,4.9689,216.69
397.08,0,0.0084061,0.99996,4.9767,216.69
397.58,0,0.0090214,0.99996,4.9845,216.69
398.08,0,0.0067556,0.99998,4.9919,216.69
398.58,0,0.0073538,0.99997,4.9997,216.69
399.08,0,0.0079413,0.99997,5.0075,216.69
399.58,0,0.0085181,0.99996,5.0153,216.69
400.08,0,0.0090838,0.99996,5.0231,216.69
400.58,0,0.0068273,0.99998,5.0304,216.69
401.08,0,0.0073758,0.99997,5.0382,216.69
401.58,0,0.0079142,0.99997,5.046,216.69
402.08,0,0.0084419,0.99996,5.0538,216.69
402.58,0,0.0089587,0.99996,5.0616,216.69
403.08,0,0.0067114,0.99998,5.069,216.69
403.58,0,0.0072109,0.99997,5.0768,216.69
404.08,0,0.0077004,0.99997,5.0846,216.69
404.58,0,0.0081797,0.99997,5.0924,216.69
405.08,0,0.0086485,0.99996,5.1002,216.69
405.58,0,0.0091064,0.99996,5.108,216.69
406.08,0,0.0068694,0.99998,5.1154,216.69
406.58,0,0.0073104,0.99997,5.1232,216.69
407.08,0,0.0077412,0.99997,5.1309,216.69
407.58,0,0.0081621,0.99997,5.1387,216.69
408.09,0,0.0085725,0.99996,5.1465,216.69
408.59,0,0.0089723,0.99996,5.1543,216.69
409.09,0,0.0067456,0.99998,5.1617,216.69
409.59,0,0.0071285,0.99997,5.1695,216.69
410.09,0,0.0075015,0.99997,5.1773,216.69
410.59,0,0.0078649,0.99997,5.185,216.69
411.09,0,0.008218,0.99997,5.1928,216.69
411.59,0,0.008561,0.99996,5.2006,216.69
412.09,0,0.0088939,0.99996,5.2084,216.69
412.59,0,0.0066791,0.99998,5.2158,216.69
413.09,0,0.0069951,0.99998,5.2235,216.69
413.59,0,0.0073015,0.99997,5.2313,216.69
414.09,0,0.0075981,0.99997,5.2391,216.69
414.59,0,0.0078849,0.99997,5.2469,216.69
415.09,0,0.0081619,0.99997,5.2546,216.69
415.59,0,0.0084292,0.99996,5.2624,216.69
416.09,0,0.0086864,0.99996,5.2702,216.69
416.59,0,0.0089335,0.99996,5.278,216.69
417.09,0,0.0067331,0.99998,5.2854,216.69
417.59,0,0.0069637,0.99998,5.2931,216.69
418.09,0,0.0071853,0.99997,5.3009,216.69
418.59,0,0.0073975,0.99997,5.3087,216.69
419.09,0,0.0075999,0.99997,5.3164,216.69
419.59,0,0.0077931,0.99997,5.3242,216.69
420.09,0,0.0079765,0.99997,5.332,216.69
420.59,0,0.0081508,0.99997,5.3397,216.69
421.09,0,0.008315,0.99997,5.3475,216.69
421.59,0,0.0084697,0.99996,5.3553,216.69
422.09,0,0.008615,0.99996,5.363,216.69
422.59,0,0.0087503,0.99996,5.3708,216.69
423.09,0,0.0065687,0.99998,5.3782,216.69
423.59,0,0.0066883,0.99998,5.3859,216.69
424.09,0,0.006799,0.99998,5.3937,216.69
424.59,0,0.0069011,0.99998,5.4015,216.69
425.09,0,0.0069944,0.99998,5.4092,216.69
425.59,0,0.0070786,0.99997,5.417,216.69
426.09,0,0.0071538,0.99997,5.4247,216.69
426.59,0,0.0072204,0.99997,5.4325,216.69
427.09,0,0.0072782,0.99997,5.4402,216.69
427.59,0,0.007327,0.99997,5.448,216.69
428.09,0,0.007367,0.99997,5.4557,216.69
428.59,0,0.0073979,0.99997,5.4635,216.69
429.09,0,0.00742,0.99997,5.4712,216.69
429.59,0,0.0074335,0.99997,5.479,216.69
430.09,0,0.0074379,0.99997,5.4867,216.69
430.59,0,0.0074338,0.99997,5.4945,216.69
431.09,0,0.0074208,0.99997,5.5022,216.69
431.59,0,0.0073994,0.99997,5.51,216.69
432.09,0,0.0073691,0.99997,5.5177,216.69
432.59,0,0.0073305,0.99997,5.5255,216.69
433.09,0,0.0072832,0.99997,5.5332,216.69
433.59,0,0.0072273,0.99997,5.5409,216.69
434.09,0,0.0071632,0.99997,5.5487,216.69
434.59,0,0.0070906,0.99997,5.5564,216.69
435.09,0,0.0070095,0.99998,5.5642,216.69
435.59,0,0.0069203,0.99998,5.5719,216.69
436.09,0,0.0068228,0.99998,5.5796,216.69
436.59,0,0.006717,0.99998,5.5874,216.69
437.09,0,0.0066033,0.99998,5.5951,216.69
437.59,0,0.0064814,0.99998,5.6029,216.69
438.09,0,0.0063518,0.99998,5.6106,216.69
438.59,0,0.0062144,0.99998,5.6183,216.69
439.09,0,0.0060689,0.99998,5.6261,216.69
439.59,0,0.0059158,0.99998,5.6338,216.69
440.09,0,0.0057551,0.99998,5.6415,216.69
440.59,0,0.0055869,0.99998,5.6493,216.69
441.09,0,0.0054113,0.99999,5.657,216.69
441.59,0,0.0052282,0.99999,5.6647,216.69
442.09,0,0.005038,0.99999,5.6725,216.69
442.59,0,0.0048405,0.99999,5.6802,216.69
443.09,0,0.0046361,0.99999,5.6879,216.69
443.59,0,0.0044248,0.99999,5.6956,216.69
444.09,0,0.0042067,0.99999,5.7034,216.69
444.59,0,0.0039817,0.99999,5.7111,216.69
445.09,0,0.00375,0.99999,5.7188,216.69
445.59,0,0.0035116,0.99999,5.7266,216.69
446.09,0,0.0032669,0.99999,5.7343,216.69
446.59,0,0.0030158,1,5.742,216.69
447.09,0,0.0027585,1,5.7497,216.69
447.59,0,0.0024951,1,5.7575,216.69
448.09,0,0.0022254,1,5.7652,216.69
448.59,0,0.00195,1,5.7729,216.69
449.09,0,0.0016688,1,5.7807,216.69
449.59,0,0.0013819,1,5.7884,216.69
450.09,0,0.0010893,1,5.7961,216.69
450.59,0,0.00079142,1,5.8038,216.69
451.09,0,0.00048826,1,5.8116,216.69
451.59,0,0.00017986,1,5.8193,216.69
452.09,0,-0.00013374,1,5.827,216.69
452.59,0,-0.00045253,1,5.8348,216.69
453.09,0,-0.00077613,1,5.8425,216.69
453.59,0,-0.0011045,1,5.8502,216.69
454.09,0,-0.0014374,1,5.858,216.69
454.59,0,-0.001775,1,5.8657,216.69
455.09,0,-0.0021169,1,5.8734,216.69
455.59,0,-0.0024629,1,5.8812,216.69
456.1,0,-0.0028132,1,5.8889,216.69
456.6,0,-0.0031675,0.99999,5.8966,216.69
457.1,0,-0.0035258,0.99999,5.9044,216.69
457.6,0,-0.0038876,0.99999,5.9121,216.69
458.1,0,-0.0042531,0.99999,5.9198,216.69
458.6,0,-0.0046222,0.99999,5.9276,216.69
459.1,0,-0.0049949,0.99999,5.9353,216.69
459.6,0,-0.0053707,0.99999,5.943,216.69
460.1,0,-0.0057498,0.99998,5.9508,216.69
460.6,0,-0.0061318,0.99998,5.9585,216.69
461.1,0,-0.0065166,0.99998,5.9663,216.69
461.6,0,-0.0069043,0.99998,5.974,216.69
462.1,0,-0.0072948,0.99997,5.9818,216.69
462.6,0,-0.0076878,0.99997,5.9895,216.69
463.1,0,-0.0080831,0.99997,5.9972,216.69
463.6,0,-0.0084808,0.99996,6.005,216.69
464.1,0,-0.0088807,0.99996,6.0127,216.69
464.6,0,-0.011624,0.99993,6.0204,216.69
465.1,0,-0.014359,0.9999,6.0281,216.69
465.6,0,-0.017087,0.99985,6.0358,216.69
466.1,0,-0.019808,0.9998,6.0436,216.69
466.6,0,-0.022522,0.99975,6.0514,216.69
467.1,0,-0.025228,0.99968,6.0592,216.69
467.6,0,-0.027928,0.99961,6.0671,216.69
468.1,0,-0.028921,0.99958,6.0749,216.69
468.6,0,-0.029908,0.99955,6.0826,216.69
469.1,0,-0.030891,0.99952,6.0903,216.69
469.6,0,-0.031868,0.99949,6.098,216.69
470.1,0,-0.03284,0.99946,6.1058,216.69
470.6,0,-0.033807,0.99943,6.1135,216.69
471.1,0,-0.034768,0.9994,6.1213,216.69
471.6,0,-0.035722,0.99936,6.129,216.69
472.1,0,-0.036671,0.99933,6.1368,216.69
472.6,0,-0.037614,0.99929,6.1446,216.69
473.1,0,-0.03855,0.99926,6.1524,216.69
473.6,0,-0.039479,0.99922,6.1601,216.69
474.1,0,-0.040401,0.99918,6.1679,216.69
474.6,0,-0.041316,0.99915,6.1757,216.69
475.1,0,-0.042224,0.99911,6.1835,216.69
475.6,0,-0.043125,0.99907,6.1913,216.69
476.1,0,-0.044018,0.99903,6.1991,216.69
476.6,0,-0.042736,0.99909,6.2063,216.69
477.1,0,-0.043616,0.99905,6.2141,216.69
477.6,0,-0.044489,0.99901,6.2219,216.69
478.1,0,-0.043169,0.99907,6.2291,216.69
478.6,0,-0.04403,0.99903,6.2369,216.69
479.1,0,-0.042686,0.99909,6.2441,216.69
479.6,0,-0.043533,0.99905,6.2519,216.69
480.1,0,-0.044373,0.99902,6.2596,216.69
480.6,0,-0.042992,0.99908,6.2668,216.69
481.1,0,-0.04382,0.99904,6.2746,216.69
481.6,0,-0.042413,0.9991,6.2818,216.69
482.1,0,-0.043229,0.99907,6.2896,216.69
482.6,0,-0.044037,0.99903,6.2974,216.69
483.1,0,-0.042593,0.99909,6.3045,216.69
483.6,0,-0.043389,0.99906,6.3123,216.69
484.1,0,-0.044177,0.99902,6.3201,216.69
484.6,0,-0.042695,0.99909,6.3272,216.69
485.1,0,-0.043471,0.99905,6.335,216.69
485.6,0,-0.04424,0.99902,6.3428,216.69
486.1,0,-0.04272,0.99909,6.3499,216.69
486.6,0,-0.043477,0.99905,6.3577,216.69
487.1,0,-0.044225,0.99902,6.3655,216.69
487.6,0,-0.042668,0.99909,6.3726,216.69
488.1,0,-0.043404,0.99906,6.3804,216.69
488.6,0,-0.044133,0.99903,6.3882,216.69
489.1,0,-0.042537,0.99909,6.3953,216.69
489.6,0,-0.043254,0.99906,6.4031,216.69
490.1,0,-0.043964,0.99903,6.4109,216.69
490.6,0,-0.042329,0.9991,6.418,216.69
491.1,0,-0.043027,0.99907,6.4257,216.69
491.6,0,-0.043718,0.99904,6.4335,216.69
492.1,0,-0.042045,0.99912,6.4406,216.69
492.6,0,-0.042724,0.99909,6.4484,216.69
493.1,0,-0.043395,0.99906,6.4561,216.69
493.6,0,-0.044059,0.99903,6.4639,216.69
494.1,0,-0.042335,0.9991,6.471,216.69
494.6,0,-0.042987,0.99908,6.4788,216.69
495.1,0,-0.043632,0.99905,6.4865,216.69
495.6,0,-0.04187,0.99912,6.4936,216.69
496.1,0,-0.042504,0.9991,6.5014,216.69
496.6,0,-0.04313,0.99907,6.5091,216.69
497.1,0,-0.043748,0.99904,6.5169,216.69
497.6,0,-0.041935,0.99912,6.5239,216.69
498.1,0,-0.042542,0.99909,6.5317,216.69
498.6,0,-0.043142,0.99907,6.5395,216.69
499.1,0,-0.043734,0.99904,6.5472,216.69
499.6,0,-0.04187,0.99912,6.5543,216.69
500.1,0,-0.042451,0.9991,6.562,216.69
500.6,0,-0.043024,0.99907,6.5698,216.69
501.1,0,-0.043591,0.99905,6.5775,216.69
501.6,0,-0.044149,0.99902,6.5853,216.69
502.1,0,-0.042219,0.99911,6.5923,216.69
502.6,0,-0.042766,0.99909,6.6001,216.69
503.1,0,-0.043306,0.99906,6.6078,216.69
503.6,0,-0.043839,0.99904,6.6156,216.69
504.11,0,-0.041855,0.99912,6.6226,216.69
504.61,0,-0.042377,0.9991,6.6303,216.69
505.11,0,-0.042891,0.99908,6.6381,216.69
505.61,0,-0.043397,0.99906,6.6458,216.69
506.11,0,-0.043896,0.99904,6.6536,216.69
506.61,0,-0.041847,0.99912,6.6605,216.69
507.11,0,-0.042335,0.9991,6.6683,216.69
507.61,0,-0.042816,0.99908,6.676,216.69
508.11,0,-0.043289,0.99906,6.6838,216.69
508.61,0,-0.043755,0.99904,6.6915,216.69
509.11,0,-0.041639,0.99913,6.6985,216.69
509.61,0,-0.042094,0.99911,6.7062,216.69
510.11,0,-0.042542,0.99909,6.7139,216.69
510.61,0,-0.042983,0.99908,6.7217,216.69
511.11,0,-0.043416,0.99906,6.7294,216.69
511.61,0,-0.043843,0.99904,6.7371,216.69
512.11,0,-0.041646,0.99913,6.7441,216.69
512.61,0,-0.042061,0.99912,6.7518,216.69
513.11,0,-0.042469,0.9991,6.7596,216.69
513.61,0,-0.04287,0.99908,6.7673,216.69
514.11,0,-0.043264,0.99906,6.775,216.69
514.61,0,-0.04365,0.99905,6.7827,216.69
515.11,0,-0.041373,0.99914,6.7897,216.69
515.61,0,-0.041748,0.99913,6.7974,216.69
516.11,0,-0.042116,0.99911,6.8051,216.69
516.61,0,-0.042478,0.9991,6.8128,216.69
517.11,0,-0.042832,0.99908,6.8205,216.69
517.61,0,-0.043179,0.99907,6.8283,216.69
518.11,0,-0.043519,0.99905,6.836,216.69
518.61,0,-0.043851,0.99904,6.8437,216.69
519.11,0,-0.041464,0.99914,6.8506,216.69
519.61,0,-0.041785,0.99913,6.8583,216.69
520.11,0,-0.0421,0.99911,6.866,216.69
520.61,0,-0.042407,0.9991,6.8737,216.69
521.11,0,-0.042707,0.99909,6.8814,216.69
521.61,0,-0.043001,0.99908,6.8891,216.69
522.11,0,-0.043286,0.99906,6.8969,216.69
522.61,0,-0.043565,0.99905,6.9046,216.69
523.11,0,-0.043836,0.99904,6.9123,216.69
523.61,0,-0.041324,0.99915,6.9191,216.69
524.11,0,-0.041585,0.99913,6.9268,216.69
524.61,0,-0.041838,0.99912,6.9345,216.69
525.11,0,-0.042084,0.99911,6.9422,216.69
525.61,0,-0.042324,0.9991,6.9499,216.69
526.11,0,-0.042557,0.99909,6.9576,216.69
526.61,0,-0.042782,0.99908,6.9653,216.69
527.11,0,-0.043,0.99908,6.973,216.69
527.61,0,-0.043211,0.99907,6.9807,216.69
528.11,0,-0.043414,0.99906,6.9884,216.69
528.61,0,-0.04361,0.99905,6.9961,216.69
529.11,0,-0.043799,0.99904,7.0038,216.69
529.61,0,-0.041117,0.99915,7.0106,216.69
530.11,0,-0.041295,0.99915,7.0183,216.69
530.61,0,-0.041466,0.99914,7.026,216.69
531.11,0,-0.041631,0.99913,7.0337,216.69
531.61,0,-0.041789,0.99913,7.0413,216.69
532.11,0,-0.04194,0.99912,7.049,216.69
532.61,0,-0.042084,0.99911,7.0567,216.69
533.11,0,-0.042221,0.99911,7.0644,216.69
533.61,0,-0.042351,0.9991,7.0721,216.69
534.11,0,-0.042474,0.9991,7.0798,216.69
534.61,0,-0.04259,0.99909,7.0874,216.69
535.11,0,-0.042699,0.99909,7.0951,216.69
535.61,0,-0.0428,0.99908,7.1028,216.69
536.11,0,-0.042894,0.99908,7.1105,216.69
536.61,0,-0.042982,0.99908,7.1181,216.69
537.11,0,-0.043061,0.99907,7.1258,216.69
537.61,0,-0.043134,0.99907,7.1335,216.69
538.11,0,-0.043199,0.99907,7.1411,216.69
538.61,0,-0.043257,0.99906,7.1488,216.69
539.11,0,-0.043307,0.99906,7.1565,216.69
539.61,0,-0.04335,0.99906,7.1641,216.69
540.11,0,-0.043386,0.99906,7.1718,216.69
540.61,0,-0.043414,0.99906,7.1795,216.69
541.11,0,-0.043435,0.99906,7.1871,216.69
