"Time","Drag Coefficient Monitor: Drag Coefficient Monitor"
35.36,2.753662997131588E-4
35.38,2.691778286617378E-4
35.4,2.6484350436885106E-4
35.42,2.629094293326638E-4
35.44,2.61420253471966E-4
35.46,2.614294417079443E-4
35.48,2.604988957063596E-4
35.5,2.604879225513338E-4
35.52,2.5880691021455156E-4
35.54,2.595870869391208E-4
35.56,2.571697813211837E-4
35.58,2.5589523497855583E-4
35.6,2.5387591988612764E-4
35.62,2.5303870575416607E-4
35.64,2.50475819401615E-4
35.66,2.492501199057085E-4
35.68,2.4794020852861667E-4
35.7,2.4637089681493155E-4
35.72,2.4345135862287244E-4
35.74,2.4354316225838195E-4
35.76,2.4116744129326677E-4
35.78,2.3977429105480786E-4
35.8,2.375279272023622E-4
35.82,2.3751666422877835E-4
35.84,2.348622713031528E-4
35.86,2.335758730390725E-4
35.88,2.3280219087449112E-4
35.9,2.3162048591549717E-4
35.92,2.285623990131516E-4
35.94,2.2834161263733652E-4
35.96,2.265783111228531E-4
35.98,2.2535722497587412E-4
36.0,2.2268137916874354E-4
36.02,2.2325126727517218E-4
36.04,2.1222387283117985E-4
36.06,1.903076697694944E-4
36.08,1.7166910522774858E-4
36.1,1.6585780046535228E-4
36.12,1.6557514562883337E-4
36.14,1.6764321262270846E-4
36.16,1.7245378169972091E-4
36.18,1.8031620861898247E-4
36.2,1.9087794805654863E-4
36.22,2.0486616735214747E-4
36.24,2.1340611294665439E-4
36.26,2.1721751656487087E-4
36.28,2.1433198418651912E-4
36.3,2.075434699901263E-4
36.32,1.9395823326146024E-4
36.34,1.8220299436840135E-4
36.36,1.716390350771014E-4
36.38,1.6246852230303245E-4
36.4,1.550913658298504E-4
36.42,1.524520295467679E-4
36.44,1.5002427138823633E-4
36.46,1.486678424733959E-4
36.48,1.472064146580839E-4
36.5,1.474850709175138E-4
36.52,1.4425256547834182E-4
36.54,1.4349128379250272E-4
36.56,1.4285193523908154E-4
36.58,1.4172524391537777E-4
36.6,1.3934946212352636E-4
36.62,1.3911025476252888E-4
36.64,1.385656823665957E-4
36.66,1.3675679194863737E-4
36.68,1.3459475143997316E-4
36.7,1.3403000005016068E-4
36.72,1.3114673826789772E-4
36.74,1.3033694782613712E-4
36.76,1.296983599302751E-4
36.78,1.3099556486993334E-4
36.8,1.3005078510041728E-4
36.82,1.318711636976806E-4
36.84,1.3335079575340681E-4
36.86,1.3380604918389766E-4
36.88,1.336656160683643E-4
36.9,1.3522165419753898E-4
36.92,1.3513842137343417E-4
36.94,1.348377790333165E-4
36.96,1.3430117702275344E-4
36.98,1.349149517867993E-4
37.0,1.3249657343799933E-4
37.02,1.3262968664402066E-4
37.04,1.274457070310608E-4
37.06,9.906520256563664E-5
37.08,7.508284070809886E-5
37.1,6.858818485871631E-5
37.12,7.717662751823604E-5
37.14,9.167365682388394E-5
37.16,1.1351132874286586E-4
37.18,1.3999325802205388E-4
37.2,1.642304049047651E-4
37.22,1.851154139394887E-4
37.24,1.9785247191487154E-4
37.26,2.0494824725788476E-4
37.28,2.0386426717338275E-4
37.3,1.98597321239429E-4
37.32,1.9016377125994513E-4
37.34,1.8156146356158572E-4
37.36,1.757845063827726E-4
37.38,1.7359053460275098E-4
37.4,1.727838000902271E-4
37.42,1.7445334286834014E-4
37.44,1.7310572657337861E-4
37.46,1.7408928378067457E-4
37.48,1.717703617130606E-4
37.5,1.725915262274223E-4
37.52,1.709214984309632E-4
37.54,1.6905605935710368E-4
37.56,1.6710687728800237E-4
37.58,1.6548303340765518E-4
37.6,1.6313712297424715E-4
37.62,1.5920892118219686E-4
37.64,1.535417642677777E-4
37.66,1.5018833491168144E-4
37.68,1.4581128054164675E-4
37.7,1.4469221483492855E-4
37.72,1.4166899581517686E-4
37.74,1.4017227348344933E-4
37.76,1.3659390430446365E-4
37.78,1.3502820873176647E-4
37.8,1.338664111889424E-4
37.82,1.3196953694350383E-4
37.84,1.3175443618159818E-4
37.86,1.3416874008965386E-4
37.88,1.3616773877083875E-4
37.9,1.4036159224288308E-4
37.92,1.4364532666760141E-4
37.94,1.4949850910007365E-4
37.96,1.5270978649221175E-4
37.98,1.5786220422109827E-4
38.0,1.618167046795596E-4
38.02,1.6794456458834873E-4
38.04,1.8384477674003962E-4
38.06,1.967929003229007E-4
38.08,2.048203219171361E-4
38.1,2.2228171870043598E-4
38.12,2.242407633570287E-4
38.14,2.2732489006025856E-4
38.16,2.350490716415786E-4
38.18,2.5188544748312594E-4
38.2,2.8022071859373576E-4
38.22,3.197314960641423E-4
38.24,3.6387589680818283E-4
38.26,4.0730833291502107E-4
38.28,4.4432521815731955E-4
38.3,4.751042033857976E-4
38.32,5.018284255921537E-4
38.34,5.342260663666332E-4
38.36,5.596605879458795E-4
38.38,5.674264434846659E-4
38.4,5.617515610028767E-4
38.42,5.506806607990257E-4
38.44,5.410078810920482E-4
38.46,5.425958665070912E-4
38.48,5.513267724962067E-4
38.5,5.713963142040013E-4
38.52,5.940086407409857E-4
38.54,6.202068179048889E-4
38.56,6.396097323606054E-4
38.58,6.554999909418233E-4
38.6,6.697195867446192E-4
38.62,6.857722884148785E-4
38.64,6.996985750940463E-4
38.66,7.090409493826161E-4
38.68,7.069351497251374E-4
38.7,6.958315542499598E-4
38.72,6.769957974416133E-4
38.74,6.607946815431499E-4
38.76,6.463494498622082E-4
38.78,6.396023072210767E-4
38.8,6.352028200127259E-4
38.82,6.307182733883386E-4
38.84,6.181533222445192E-4
38.86,5.946328160370545E-4
38.88,5.638240332875987E-4
38.9,5.326671930587685E-4
38.92,5.061335985716923E-4
38.94,4.931282321196858E-4
38.96,4.873189309878769E-4
38.98,4.8503811739466823E-4
39.0,4.788071608216815E-4
39.02,4.73498673594027E-4
39.04,4.7894494786911943E-4
39.06,5.030123737913635E-4
39.08,5.606050444503645E-4
39.1,6.548365954993163E-4
39.12,7.544253011353218E-4
39.14,8.267828181966E-4
39.16,8.023871183537011E-4
39.18,6.62691973003137E-4
39.2,4.224915765351743E-4
39.22,1.4949813217718573E-4
39.24,-7.910520091704954E-5
39.26,-2.161556340650294E-4
39.28,-2.493943508186595E-4
39.3,-1.9732776730811035E-4
39.32,-1.187049918845278E-4
39.34,-6.587046942078719E-5
39.36,-5.9074255862049454E-5
39.38,-7.405914805487053E-5
39.4,-9.086924164886396E-5
39.42,-6.768204549790393E-5
39.44,2.7297778354394245E-6
39.46,1.1468955296298619E-4
39.48,2.1920180064489094E-4
39.5,2.876959372532385E-4
39.52,2.925683910775319E-4
39.54,2.348022927442769E-4
39.56,1.3624109766876527E-4
39.58,2.866101641506482E-5
39.6,-6.236193623790468E-5
39.62,-1.1867480983437435E-4
39.64,-1.5342419221463878E-4
39.66,-1.7087606584695065E-4
39.68,-1.7674177147449218E-4
39.7,-1.712528518263713E-4
39.72,-1.6613134662873022E-4
39.74,-1.6323990592110444E-4
39.76,-1.6067540120197398E-4
39.78,-1.6375232040480824E-4
39.8,-1.7122205461851076E-4
39.82,-1.768656841959459E-4
39.84,-1.841678086262108E-4
39.86,-1.9293014458071118E-4
39.88,-2.0090630768046524E-4
39.9,-1.9448477283691545E-4
39.92,-1.831485120022561E-4
39.94,-1.6924200602871364E-4
39.96,-1.7158728263949236E-4
39.98,-1.9946789567465992E-4
40.0,-2.4152316051575056E-4
40.02,-2.257688957396252E-4
40.04,-1.883292408603041E-4
40.06,-8.351771263896461E-5
40.08,7.929801797153976E-5
40.1,2.8903592366913856E-4
40.12,5.866421262186643E-4
40.14,8.005652462138168E-4
40.16,8.491044153162325E-4
40.18,7.763678675548052E-4
40.2,6.89357249987513E-4
40.22,7.111495425982678E-4
40.24,8.837579465255604E-4
40.26,0.0011715848128384043
40.28,0.0014905659438116529
40.3,0.0017610935324048826
40.32,0.0019201263064645801
40.34,0.001973608891032415
40.36,0.00194241276795
40.38,0.0018748571065680328
40.4,0.0018270994993378187
40.42,0.0018419036721374444
40.44,0.001916088865116724
40.46,0.0020373316205481665
40.48,0.002168284512222649
40.5,0.0022970516844340217
40.52,0.0024052464299121152
40.54,0.00250400364442194
40.56,0.002600477129278142
40.58,0.0026984758734218163
40.6,0.0027742857652252478
40.62,0.00283753575878843
40.64,0.0028944869128536043
40.66,0.0029641976517462017
40.68,0.003038997634917967
40.7,0.003130006989449267
40.72,0.0032159677605118294
40.74,0.003312278007184829
40.76,0.003402239173740996
40.78,0.003477789938309361
40.8,0.003524250258487079
40.82,0.0035462585624310124
40.84,0.0035508035886781075
40.86,0.003545269557712923
40.88,0.0035327622264941837
40.9,0.003524383601389802
40.92,0.003529206097765852
40.94,0.0035660202302039605
40.96,0.0036255923211541
40.98,0.003681102694639416
41.0,0.00370053677124433
41.02,0.003680755334584337
41.04,0.003687904629959279
41.06,0.003718462928091212
41.08,0.0037788985569463317
41.1,0.003914546480415296
41.12,0.004130892488015654
41.14,0.004382780194710547
41.16,0.0046419315587327165
41.18,0.004903624978327184
41.2,0.00513093512305454
41.22,0.0052989874962554775
41.24,0.005386260880538527
41.26,0.00540502526507652
41.28,0.005400746995222659
41.3,0.005417290870946084
41.32,0.0054759502269412464
41.34,0.005581695263905163
41.36,0.005711158245022364
41.38,0.005832405696812722
41.4,0.005907415733880081
41.42,0.005940319073602326
41.44,0.005936129650072835
41.46,0.0059268186749214915
41.48,0.005931355955808371
41.5,0.005960859467462186
41.52,0.006023546542085542
41.54,0.00610662315528243
41.56,0.0061897813178575685
41.58,0.00624897384525359
41.6,0.006271656530846467
41.62,0.00626314044540011
41.64,0.006242421907327149
41.66,0.006229617738014206
41.68,0.00622947334658285
41.7,0.006249178410479915
41.72,0.006292170329550009
41.74,0.006338045586345185
41.76,0.0063675773184919855
41.78,0.006360196188896199
41.8,0.006318630395958532
41.82,0.006263565793113151
41.84,0.0062151541043792185
41.86,0.006185013546558337
41.88,0.006171974960431244
41.9,0.006185109513822699
41.92,0.006208117523521148
41.94,0.0062223791766259865
41.96,0.006211625604829141
41.98,0.006173762580933944
42.0,0.006125489838777833
42.02,0.006083928565265037
42.04,0.006044608709791253
42.06,0.006023817674907838
42.08,0.0060611873358524335
42.1,0.006174287090140994
42.12,0.006345414938541422
42.14,0.006498798399459779
42.16,0.00659628144398005
42.18,0.006634780235788421
42.2,0.006631568405775389
42.22,0.006617740655014545
42.24,0.0066155509222720855
42.26,0.006637841293075516
42.28,0.006692703426067472
42.3,0.006772208618656107
42.32,0.006856987880966746
42.34,0.006922875891054338
42.36,0.006958144695449738
42.38,0.006978334579960949
42.4,0.007001644858569128
42.42,0.007039246473920184
42.44,0.007089987971629585
42.46,0.007145319257323956
42.48,0.007210988575473823
42.5,0.007284298581668837
42.52,0.00734259888880032
42.54,0.0073792773938934925
42.56,0.007404287810244789
42.58,0.007428369345759507
42.6,0.007453392746087845
42.62,0.007476432653488341
42.64,0.007486249205044355
42.66,0.007499711784059714
42.68,0.007527938528306456
42.7,0.007567631121910971
42.72,0.007607737272395014
42.74,0.007638571542043497
42.76,0.007661349618861068
42.78,0.007669312959033396
42.8,0.007664259490543484
42.82,0.007642256592009801
42.84,0.007615971755572853
42.86,0.0076080884709251295
42.88,0.00763731193001449
42.9,0.007698088842192801
42.92,0.007759041270869392
42.94,0.007791547993808261
42.96,0.007780963281764475
42.98,0.007746293158598685
43.0,0.007699263589863222
43.02,0.007653966042058317
43.04,0.007648205718362829
43.06,0.007675042609231318
43.08,0.007775629217931664
43.1,0.007936539680689492
43.12,0.0081851879156073
43.14,0.008354917389306896
43.16,0.008415002818994122
43.18,0.008393147075062153
43.2,0.008348625529864024
43.22,0.008349772488282567
43.24,0.008407203929109363
43.26,0.008527063865912177
43.28,0.008696577293025917
43.3,0.008874238897927461
43.32,0.009002716408019444
43.34,0.009050008748930095
43.36,0.009023680257827443
43.38,0.008978390788639438
43.4,0.008955778424773632
43.42,0.008984909345919868
43.44,0.009050732573472026
43.46,0.00916316878872055
43.48,0.009294849682027949
43.5,0.009388160979497316
43.52,0.009411131493883151
43.54,0.009355136348600536
43.56,0.009254648693704978
43.58,0.009171010635702437
43.6,0.009141333477850807
43.62,0.009165811986690158
43.64,0.009230232291283004
43.66,0.009328554487976766
43.68,0.009407108830282767
43.7,0.009428725528931819
43.72,0.009372981503355282
43.74,0.009264480534258638
43.76,0.009153591554478412
43.78,0.009100298233335467
43.8,0.009109549957898129
43.82,0.009166535100946761
43.84,0.009253070425573873
43.86,0.009342844954900054
43.88,0.00939453657354435
43.9,0.009374630997620285
43.92,0.009284554569629016
43.94,0.009180449369017395
43.96,0.009114524269641808
43.98,0.009111341367636512
44.0,0.009162582884062352
44.02,0.009253455109819404
44.04,0.009357662968236057
44.06,0.009512060829382048
44.08,0.009693217914768315
44.1,0.009839217923275526
44.12,0.009882276328624675
44.14,0.009855254996996672
44.16,0.009830726845587022
44.18,0.009874218957815333
44.2,0.010002145525338447
44.22,0.010187303727335562
44.24,0.010382125490070792
44.26,0.010515562522819155
44.28,0.01054776248341188
44.3,0.010469977964328917
44.32,0.010340257460953439
44.34,0.010240214720398124
44.36,0.010210502178805769
44.38,0.010254655977077639
44.4,0.010368720602854523
44.42,0.010513315241538618
44.44,0.01062136753302781
44.46,0.01064614577446089
44.48,0.010572654536204405
44.5,0.010438880336349605
44.52,0.010319160848753964
44.54,0.010274442042624312
44.56,0.010321470934039418
44.58,0.010434799859641077
44.6,0.010573539017371783
44.62,0.010670283094213999
44.64,0.010681623415870029
44.66,0.010602807193769695
44.68,0.010465443296659233
44.7,0.010349050974307186
44.72,0.010305626559366426
44.74,0.010352201632275092
44.76,0.010481043576659358
44.78,0.010632455183154817
44.8,0.01075027617201545
44.82,0.010782451201989708
44.84,0.010717598349131212
44.86,0.01057798353094039
44.88,0.010439191353000699
44.9,0.010379143795393656
44.92,0.010418720783313063
44.94,0.010544535725236288
44.96,0.010710571188161972
44.98,0.010849817633003916
45.0,0.010898690473317998
45.02,0.010846655465892195
45.04,0.01077913476573784
45.06,0.010699774837607765
45.08,0.010650557927683482
45.1,0.010664004565395705
45.12,0.010797843586959871
45.14,0.01104643437614058
45.16,0.011333383770444592
45.18,0.011557223927892945
45.2,0.0116237838805354
45.22,0.011523324758438428
45.24,0.01131002103603521
45.26,0.011063445625270854
45.28,0.01088624872385437
45.3,0.010853527588948754
45.32,0.010962106042479757
45.34,0.011133233359617216
45.36,0.01127661030483966
45.38,0.011319011604378077
45.4,0.011226958243036055
45.42,0.011039853197318067
45.44,0.010826483053096934
45.46,0.010674125712147972
45.48,0.010658928961959536
45.5,0.010780958559726687
45.52,0.010975895473914473
45.54,0.01114636972874361
45.56,0.01121353779082235
45.58,0.011148888685603136
45.6,0.010971486463177598
45.62,0.01075917274399093
45.64,0.010588029382513854
45.66,0.01053748791034972
45.68,0.01064519459840672
45.7,0.010870959035816662
45.72,0.011115886570595403
45.74,0.011275420749855328
45.76,0.011291135827371162
45.78,0.01115994322155739
45.8,0.010948161082109812
45.82,0.010739809119409955
45.84,0.010631608551327049
45.86,0.010683555580323538
45.88,0.010866188800242342
45.9,0.011106107458913663
45.92,0.011290707462596349
45.94,0.011344966487669547
45.96,0.011250280721422048
45.98,0.011049592099995346
46.0,0.01083790491873267
46.02,0.010705597086927912
46.04,0.010693370935810043
46.06,0.01080518871121315
46.08,0.01103670169508509
46.1,0.011413253723503398
46.12,0.011677247528864182
46.14,0.011723165238440717
46.16,0.011532139564235383
46.18,0.011188451026195539
46.2,0.010794693734701198
46.22,0.010463785372458132
46.24,0.0102674369156673
46.26,0.010235477118253322
46.28,0.010329519366210837
46.3,0.010432102919078786
46.32,0.01042303567274218
46.34,0.010235844934144657
46.36,0.009888871403345321
46.38,0.009459368159277821
46.4,0.009048650016188509
46.42,0.008746838242788116
46.44,0.00859205269151393
46.46,0.008589966883254939
46.48,0.008693309931729941
46.5,0.008801824679983096
46.52,0.008814548035804426
46.54,0.008675545758447627
46.56,0.00840043586145464
46.58,0.008074109903276616
46.6,0.007792114131072123
46.62,0.0076163482919135135
46.64,0.0075704138014848574
46.66,0.007640467181400747
46.68,0.007774515740015317
46.7,0.007867489007993535
46.72,0.007840674279496824
46.74,0.007659781394042656
46.76,0.007380367270398909
46.78,0.007094101292937433
46.8,0.00688665288103515
46.82,0.006807486227270969
46.84,0.0068713495336105036
46.86,0.007016747373817618
46.88,0.00716163226947779
46.9,0.007208941614168454
46.92,0.007112695137911256
46.94,0.006915924698881757
46.96,0.006691006039374522
46.98,0.006512034164699107
47.0,0.006429180081110129
47.02,0.006454582365295629
47.04,0.006464149463870744
47.06,0.006510758195754571
47.08,0.006532503514151653
47.1,0.006391596175834341
47.12,0.006099292194522826
47.14,0.0057145360018819565
47.16,0.0052947009554006885
47.18,0.004899424291543481
47.2,0.0045545606733149524
47.22,0.004281540178495706
47.24,0.004073800046434842
47.26,0.003903373899025541
47.28,0.003724847146793199
47.3,0.003497989527909542
47.32,0.0032023710320193575
47.34,0.0028427175675154372
47.36,0.002472770248712788
47.38,0.0021609332981160634
47.4,0.0019484162710822755
47.42,0.001847397445657436
47.44,0.0018620187350527
47.46,0.0019122010242972407
47.48,0.0019237507866360327
47.5,0.0018682249655375535
47.52,0.0017618938407372648
47.54,0.0016302425090009586
47.56,0.0015146658038068645
47.58,0.0014479708387414125
47.6,0.0014530844173022515
47.62,0.0015350845107864536
47.64,0.0016846110907387391
47.66,0.0018446688997570833
47.68,0.0019437109900192603
47.7,0.001927293451646215
47.72,0.001787888811545899
47.74,0.0015392315982151134
47.76,0.0012616751281051375
47.78,0.0010476398163581533
47.8,9.533873203249808E-4
47.82,0.0010213979984779668
47.84,0.0012412999177348028
47.86,0.0015442124275281885
47.88,0.0018176572455102958
47.9,0.0019898063980779827
47.92,0.0020298039441765813
47.94,0.0019376329263886397
47.96,0.001758242949825696
47.98,0.001554251160931236
48.0,0.0013808773680759584
48.02,0.0013266536599263153
48.04,0.001270381990031618
48.06,0.0012875632819527212
48.08,0.0013159217410231244
48.1,0.0013527708709917628
48.12,0.0013262777408850996
48.14,0.0012634641276226982
48.16,0.0011345545571376386
48.18,9.282781646853093E-4
48.2,6.702574206177826E-4
48.22,3.840410010248029E-4
48.24,1.059715303665911E-4
48.26,-1.1202921246862758E-4
48.28,-2.4052121829771416E-4
48.3,-3.009414765560583E-4
48.32,-3.256671489247666E-4
48.34,-3.326552079040731E-4
48.36,-3.334727266646832E-4
48.38,-3.128714266108485E-4
48.4,-2.6061063839317604E-4
48.42,-1.984607770471038E-4
48.44,-1.669907122010295E-4
48.46,-1.9516737703166465E-4
48.48,-2.486470532763592E-4
48.5,-2.565338474259702E-4
48.52,-1.9499510587540054E-4
48.54,-9.014199026641207E-5
48.56,1.879380310386208E-5
48.58,9.92680049125492E-5
48.6,1.5863774647637604E-4
48.62,2.2711351641789687E-4
48.64,3.114909363059416E-4
48.66,3.85520283588089E-4
48.68,4.0654762337197497E-4
48.7,3.898795155066715E-4
48.72,3.7728634255657816E-4
48.74,4.064384874285285E-4
48.76,4.7538552641658734E-4
48.78,5.632937090699613E-4
48.8,6.56976998859628E-4
48.82,7.315440656806069E-4
48.84,7.643227612233904E-4
48.86,7.554730856609575E-4
48.88,7.133880428676359E-4
48.9,6.443614258233877E-4
48.92,5.792383544163356E-4
48.94,5.60354101851858E-4
48.96,6.099544723130511E-4
48.98,7.196157610233194E-4
49.0,8.404870397633995E-4
49.02,9.493937164526954E-4
49.04,0.0010476023088572422
49.06,0.0011404627444075337
49.08,0.0011932746994989822
49.1,0.0011570091706856697
49.12,9.679101704305821E-4
49.14,6.444501161718738E-4
49.16,2.6966764291929334E-4
49.18,-6.103994578661361E-5
49.2,-2.653435393212154E-4
49.22,-3.0479448728063056E-4
49.24,-2.2758136627663126E-4
49.26,-1.0885058313387957E-4
49.28,-1.27495334441801E-5
49.3,4.270632350060521E-5
49.32,5.785439897089321E-5
49.34,2.73936697441254E-5
49.36,-6.225848273688782E-5
49.38,-2.0197124384055979E-4
49.4,-3.723087909693986E-4
49.42,-5.318134545402475E-4
49.44,-6.194182633686226E-4
49.46,-6.035701307547308E-4
49.48,-5.292143483147301E-4
49.5,-4.658409530477004E-4
49.52,-4.494251324764899E-4
49.54,-4.662748439587151E-4
49.56,-4.93399628840111E-4
49.58,-5.225264222094974E-4
49.6,-5.555624794634582E-4
49.62,-6.015294122785786E-4
49.64,-6.597087577721386E-4
49.66,-7.27930854194431E-4
49.68,-7.707888697967728E-4
49.7,-7.733078044441582E-4
49.72,-7.597867713957138E-4
49.74,-7.582933510764392E-4
49.76,-7.72731269138514E-4
49.78,-7.701591954379412E-4
49.8,-7.413058585303692E-4
49.82,-7.03344443556052E-4
49.84,-6.794586044006871E-4
49.86,-6.861815566750023E-4
49.88,-7.250415913561753E-4
49.9,-7.730322288532201E-4
49.92,-8.008057043786845E-4
49.94,-8.125905462867854E-4
49.96,-8.307346039609587E-4
49.98,-8.597476417575439E-4
50.0,-8.852140580005151E-4
